2D,schooId,string,0,1,2,3,4,5
2004_12_9,尚未配置,,;,;,;,;,;,;
2004_12_10,尚未配置,,;,;,;,;,;,;
2004_12_11,尚未配置,,;,;,;,;,;,;
2004_12_12,尚未配置,,;,;,;,;,;,;
2004_12_13,尚未配置,,;,;,;,;,;,;
2004_12_14,尚未配置,,;,;,;,;,;,;
2004_12_15,尚未配置,,;,;,;,;,;,;
2004_12_16,尚未配置,,;,;,;,;,;,;
2004_12_17,尚未配置,,;,;,;,;,;,;
2004_12_18,尚未配置,,;,;,;,;,;,;
2004_12_19,尚未配置,,;,;,;,;,;,;
2004_12_20,尚未配置,,;,;,;,;,;,;
2004_12_21,尚未配置,,;,;,;,;,;,;
2004_12_22,尚未配置,,;,;,;,;,;,;
2004_12_23,尚未配置,,;,;,;,;,;,;
2004_12_24,尚未配置,,;,;,;,;,;,;
2004_12_25,尚未配置,,;,;,;,;,;,;
2004_12_26,尚未配置,,;,;,;,;,;,;
2004_12_27,尚未配置,,;,;,;,;,;,;
2004_12_28,尚未配置,,;,;,;,;,;,;
2004_12_29,尚未配置,,;,;,;,;,;,;
2004_12_30,尚未配置,,;,;,;,;,;,;
2004_12_31,尚未配置,,;,;,;,;,;,;
2005_1_1,尚未配置,,;,;,;,;,;,;
2005_1_2,尚未配置,,;,;,;,;,;,;
2005_1_3,尚未配置,,;,;,;,;,;,;
2005_1_4,尚未配置,,;,;,;,;,;,;
2005_1_5,尚未配置,,;,;,;,;,;,;
2005_1_6,尚未配置,,;,;,;,;,;,;
2005_1_7,尚未配置,,;,;,;,;,;,;
2005_1_8,尚未配置,,;,;,;,;,;,;
2005_1_9,尚未配置,,;,;,;,;,;,;
2005_1_10,尚未配置,,;,;,;,;,;,;
2005_1_11,尚未配置,,;,;,;,;,;,;
2005_1_12,尚未配置,,;,;,;,;,;,;
2005_1_13,尚未配置,,;,;,;,;,;,;
2005_1_14,尚未配置,,;,;,;,;,;,;
2005_1_15,尚未配置,,;,;,;,;,;,;
2005_1_16,尚未配置,,;,;,;,;,;,;
2005_1_17,尚未配置,,;,;,;,;,;,;
2005_1_18,尚未配置,,;,;,;,;,;,;
2005_1_19,尚未配置,,;,;,;,;,;,;
2005_1_20,尚未配置,,;,;,;,;,;,;
2005_1_21,尚未配置,,;,;,;,;,;,;
2005_1_22,尚未配置,,;,;,;,;,;,;
2005_1_23,尚未配置,,;,;,;,;,;,;
2005_1_24,尚未配置,,;,;,;,;,;,;
2005_1_25,尚未配置,,;,;,;,;,;,;
2005_1_26,尚未配置,,;,;,;,;,;,;
2005_1_27,尚未配置,,;,;,;,;,;,;
2005_1_28,尚未配置,,;,;,;,;,;,;
2005_1_29,尚未配置,,;,;,;,;,;,;
2005_1_30,尚未配置,,;,;,;,;,;,;
2005_1_31,尚未配置,,;,;,;,;,;,;
2005_2_1,尚未配置,,;,;,;,;,;,;
2005_2_2,尚未配置,,;,;,;,;,;,;
2005_2_3,尚未配置,,;,;,;,;,;,;
2005_2_4,尚未配置,,;,;,;,;,;,;
2005_2_5,尚未配置,,;,;,;,;,;,;
2005_2_6,尚未配置,,;,;,;,;,;,;
2005_2_7,尚未配置,,;,;,;,;,;,;
2005_2_8,尚未配置,,;,;,;,;,;,;
2005_2_9,尚未配置,,;,;,;,;,;,;
2005_2_10,尚未配置,,;,;,;,;,;,;
2005_2_11,尚未配置,,;,;,;,;,;,;
2005_2_12,尚未配置,,;,;,;,;,;,;
2005_2_13,尚未配置,,;,;,;,;,;,;
2005_2_14,尚未配置,,;,;,;,;,;,;
2005_2_15,尚未配置,,;,;,;,;,;,;
2005_2_16,尚未配置,,;,;,;,;,;,;
2005_2_17,尚未配置,,;,;,;,;,;,;
2005_2_18,尚未配置,,;,;,;,;,;,;
2005_2_19,尚未配置,,;,;,;,;,;,;
2005_2_20,尚未配置,,;,;,;,;,;,;
2005_2_21,尚未配置,,;,;,;,;,;,;
2005_2_22,尚未配置,,;,;,;,;,;,;
2005_2_23,尚未配置,,;,;,;,;,;,;
2005_2_24,尚未配置,,;,;,;,;,;,;
2005_2_25,尚未配置,,;,;,;,;,;,;
2005_2_26,尚未配置,,;,;,;,;,;,;
2005_2_27,尚未配置,,;,;,;,;,;,;
2005_2_28,尚未配置,,;,;,;,;,;,;
2005_3_1,尚未配置,,;,;,;,;,;,;
2005_3_2,尚未配置,,;,;,;,;,;,;
2005_3_3,尚未配置,,;,;,;,;,;,;
2005_3_4,尚未配置,,;,;,;,;,;,;
2005_3_5,尚未配置,,;,;,;,;,;,;
2005_3_6,尚未配置,,;,;,;,;,;,;
2005_3_7,尚未配置,,;,;,;,;,;,;
2005_3_8,尚未配置,,;,;,;,;,;,;
2005_3_9,尚未配置,,;,;,;,;,;,;
2005_3_10,尚未配置,,;,;,;,;,;,;
2005_3_11,尚未配置,,;,;,;,;,;,;
2005_3_12,尚未配置,,;,;,;,;,;,;
2005_3_13,尚未配置,,;,;,;,;,;,;
2005_3_14,尚未配置,,;,;,;,;,;,;
2005_3_15,尚未配置,,;,;,;,;,;,;
2005_3_16,尚未配置,,;,;,;,;,;,;
2005_3_17,尚未配置,,;,;,;,;,;,;
2005_3_18,尚未配置,,;,;,;,;,;,;
2005_3_19,尚未配置,,;,;,;,;,;,;
2005_3_20,尚未配置,,;,;,;,;,;,;
2005_3_21,尚未配置,,;,;,;,;,;,;
2005_3_22,尚未配置,,;,;,;,;,;,;
2005_3_23,尚未配置,,;,;,;,;,;,;
2005_3_24,尚未配置,,;,;,;,;,;,;
2005_3_25,尚未配置,,;,;,;,;,;,;
2005_3_26,尚未配置,,;,;,;,;,;,;
2005_3_27,尚未配置,,;,;,;,;,;,;
2005_3_28,尚未配置,,;,;,;,;,;,;
2005_3_29,尚未配置,,;,;,;,;,;,;
2005_3_30,尚未配置,,;,;,;,;,;,;
2005_3_31,尚未配置,,;,;,;,;,;,;
2005_4_1,尚未配置,,;,;,;,;,;,;
2005_4_2,尚未配置,,;,;,;,;,;,;
2005_4_3,尚未配置,,;,;,;,;,;,;
2005_4_4,尚未配置,,;,;,;,;,;,;
2005_4_5,尚未配置,,;,;,;,;,;,;
2005_4_6,尚未配置,,;,;,;,;,;,;
2005_4_7,尚未配置,,;,;,;,;,;,;
2005_4_8,尚未配置,,;,;,;,;,;,;
2005_4_9,尚未配置,,;,;,;,;,;,;
2005_4_10,尚未配置,,;,;,;,;,;,;
2005_4_11,尚未配置,,;,;,;,;,;,;
2005_4_12,尚未配置,,;,;,;,;,;,;
2005_4_13,尚未配置,,;,;,;,;,;,;
2005_4_14,尚未配置,,;,;,;,;,;,;
2005_4_15,尚未配置,,;,;,;,;,;,;
2005_4_16,尚未配置,,;,;,;,;,;,;
2005_4_17,尚未配置,,;,;,;,;,;,;
2005_4_18,尚未配置,,;,;,;,;,;,;
2005_4_19,尚未配置,,;,;,;,;,;,;
2005_4_20,尚未配置,,;,;,;,;,;,;
2005_4_21,尚未配置,,;,;,;,;,;,;
2005_4_22,尚未配置,,;,;,;,;,;,;
2005_4_23,尚未配置,,;,;,;,;,;,;
2005_4_24,尚未配置,,;,;,;,;,;,;
2005_4_25,尚未配置,,;,;,;,;,;,;
2005_4_26,尚未配置,,;,;,;,;,;,;
2005_4_27,尚未配置,,;,;,;,;,;,;
2005_4_28,尚未配置,,;,;,;,;,;,;
2005_4_29,尚未配置,,;,;,;,;,;,;
2005_4_30,尚未配置,,;,;,;,;,;,;
2005_5_1,尚未配置,,;,;,;,;,;,;
2005_5_2,尚未配置,,;,;,;,;,;,;
2005_5_3,尚未配置,,;,;,;,;,;,;
2005_5_4,尚未配置,,;,;,;,;,;,;
2005_5_5,尚未配置,,;,;,;,;,;,;
2005_5_6,尚未配置,,;,;,;,;,;,;
2005_5_7,尚未配置,,;,;,;,;,;,;
2005_5_8,尚未配置,,;,;,;,;,;,;
2005_5_9,尚未配置,,;,;,;,;,;,;
2005_5_10,尚未配置,,;,;,;,;,;,;
2005_5_11,尚未配置,,;,;,;,;,;,;
2005_5_12,尚未配置,,;,;,;,;,;,;
2005_5_13,尚未配置,,;,;,;,;,;,;
2005_5_14,尚未配置,,;,;,;,;,;,;
2005_5_15,尚未配置,,;,;,;,;,;,;
2005_5_16,尚未配置,,;,;,;,;,;,;
2005_5_17,尚未配置,,;,;,;,;,;,;
2005_5_18,尚未配置,,;,;,;,;,;,;
2005_5_19,尚未配置,,;,;,;,;,;,;
2005_5_20,尚未配置,,;,;,;,;,;,;
2005_5_21,尚未配置,,;,;,;,;,;,;
2005_5_22,尚未配置,,;,;,;,;,;,;
2005_5_23,尚未配置,,;,;,;,;,;,;
2005_5_24,尚未配置,,;,;,;,;,;,;
2005_5_25,尚未配置,,;,;,;,;,;,;
2005_5_26,尚未配置,,;,;,;,;,;,;
2005_5_27,尚未配置,,;,;,;,;,;,;
2005_5_28,尚未配置,,;,;,;,;,;,;
2005_5_29,尚未配置,,;,;,;,;,;,;
2005_5_30,尚未配置,,;,;,;,;,;,;
2005_5_31,尚未配置,,;,;,;,;,;,;
2005_6_1,尚未配置,,;,;,;,;,;,;
2005_6_2,尚未配置,,;,;,;,;,;,;
2005_6_3,尚未配置,,;,;,;,;,;,;
2005_6_4,尚未配置,,;,;,;,;,;,;
2005_6_5,尚未配置,,;,;,;,;,;,;
2005_6_6,尚未配置,,;,;,;,;,;,;
2005_6_7,尚未配置,,;,;,;,;,;,;
2005_6_8,尚未配置,,;,;,;,;,;,;
2005_6_9,尚未配置,,;,;,;,;,;,;
2005_6_10,尚未配置,,;,;,;,;,;,;
2005_6_11,尚未配置,,;,;,;,;,;,;
2005_6_12,尚未配置,,;,;,;,;,;,;
2005_6_13,尚未配置,,;,;,;,;,;,;
2005_6_14,尚未配置,,;,;,;,;,;,;
2005_6_15,尚未配置,,;,;,;,;,;,;
2005_6_16,尚未配置,,;,;,;,;,;,;
2005_6_17,尚未配置,,;,;,;,;,;,;
2005_6_18,尚未配置,,;,;,;,;,;,;
2005_6_19,尚未配置,,;,;,;,;,;,;
2005_6_20,尚未配置,,;,;,;,;,;,;
2005_6_21,尚未配置,,;,;,;,;,;,;
2005_6_22,尚未配置,,;,;,;,;,;,;
2005_6_23,尚未配置,,;,;,;,;,;,;
2005_6_24,尚未配置,,;,;,;,;,;,;
2005_6_25,尚未配置,,;,;,;,;,;,;
2005_6_26,尚未配置,,;,;,;,;,;,;
2005_6_27,尚未配置,,;,;,;,;,;,;
2005_6_28,尚未配置,,;,;,;,;,;,;
2005_6_29,尚未配置,,;,;,;,;,;,;
2005_6_30,尚未配置,,;,;,;,;,;,;
2005_7_1,尚未配置,,;,;,;,;,;,;
2005_7_2,尚未配置,,;,;,;,;,;,;
2005_7_3,尚未配置,,;,;,;,;,;,;
2005_7_4,尚未配置,,;,;,;,;,;,;
2005_7_5,尚未配置,,;,;,;,;,;,;
2005_7_6,尚未配置,,;,;,;,;,;,;
2005_7_7,尚未配置,,;,;,;,;,;,;
2005_7_8,尚未配置,,;,;,;,;,;,;
2005_7_9,尚未配置,,;,;,;,;,;,;
2005_7_10,尚未配置,,;,;,;,;,;,;
2005_7_11,尚未配置,,;,;,;,;,;,;
2005_7_12,尚未配置,,;,;,;,;,;,;
2005_7_13,尚未配置,,;,;,;,;,;,;
2005_7_14,尚未配置,,;,;,;,;,;,;
2005_7_15,尚未配置,,;,;,;,;,;,;
2005_7_16,尚未配置,,;,;,;,;,;,;
2005_7_17,尚未配置,,;,;,;,;,;,;
2005_7_18,尚未配置,,;,;,;,;,;,;
2005_7_19,尚未配置,,;,;,;,;,;,;
2005_7_20,尚未配置,,;,;,;,;,;,;
2005_7_21,尚未配置,,;,;,;,;,;,;
2005_7_22,尚未配置,,;,;,;,;,;,;
2005_7_23,尚未配置,,;,;,;,;,;,;
2005_7_24,尚未配置,,;,;,;,;,;,;
2005_7_25,尚未配置,,;,;,;,;,;,;
2005_7_26,尚未配置,,;,;,;,;,;,;
2005_7_27,尚未配置,,;,;,;,;,;,;
2005_7_28,尚未配置,,;,;,;,;,;,;
2005_7_29,尚未配置,,;,;,;,;,;,;
2005_7_30,尚未配置,,;,;,;,;,;,;
2005_7_31,尚未配置,,;,;,;,;,;,;
2005_8_1,尚未配置,,;,;,;,;,;,;
2005_8_2,尚未配置,,;,;,;,;,;,;
2005_8_3,尚未配置,,;,;,;,;,;,;
2005_8_4,尚未配置,,;,;,;,;,;,;
2005_8_5,尚未配置,,;,;,;,;,;,;
2005_8_6,尚未配置,,;,;,;,;,;,;
2005_8_7,尚未配置,,;,;,;,;,;,;
2005_8_8,尚未配置,,;,;,;,;,;,;
2005_8_9,尚未配置,,;,;,;,;,;,;
2005_8_10,尚未配置,,;,;,;,;,;,;
2005_8_11,尚未配置,,;,;,;,;,;,;
2005_8_12,尚未配置,,;,;,;,;,;,;
2005_8_13,尚未配置,,;,;,;,;,;,;
2005_8_14,尚未配置,,;,;,;,;,;,;
2005_8_15,尚未配置,,;,;,;,;,;,;
2005_8_16,尚未配置,,;,;,;,;,;,;
2005_8_17,尚未配置,,;,;,;,;,;,;
2005_8_18,尚未配置,,;,;,;,;,;,;
2005_8_19,尚未配置,,;,;,;,;,;,;
2005_8_20,尚未配置,,;,;,;,;,;,;
2005_8_21,尚未配置,,;,;,;,;,;,;
2005_8_22,尚未配置,,;,;,;,;,;,;
2005_8_23,尚未配置,,;,;,;,;,;,;
2005_8_24,尚未配置,,;,;,;,;,;,;
2005_8_25,尚未配置,,;,;,;,;,;,;
2005_8_26,尚未配置,,;,;,;,;,;,;
2005_8_27,尚未配置,,;,;,;,;,;,;
2005_8_28,尚未配置,,;,;,;,;,;,;
2005_8_29,尚未配置,,;,;,;,;,;,;
2005_8_30,尚未配置,,;,;,;,;,;,;
2005_8_31,尚未配置,,;,;,;,;,;,;
2005_9_1,尚未配置,,;,;,;,;,;,;
2005_9_2,尚未配置,,;,;,;,;,;,;
2005_9_3,尚未配置,,;,;,;,;,;,;
2005_9_4,尚未配置,,;,;,;,;,;,;
2005_9_5,尚未配置,,;,;,;,;,;,;
2005_9_6,尚未配置,,;,;,;,;,;,;
2005_9_7,尚未配置,,;,;,;,;,;,;
2005_9_8,尚未配置,,;,;,;,;,;,;
2005_9_9,尚未配置,,;,;,;,;,;,;
2005_9_10,尚未配置,,;,;,;,;,;,;
2005_9_11,尚未配置,,;,;,;,;,;,;
2005_9_12,尚未配置,,;,;,;,;,;,;
2005_9_13,尚未配置,,;,;,;,;,;,;
2005_9_14,尚未配置,,;,;,;,;,;,;
2005_9_15,尚未配置,,;,;,;,;,;,;
2005_9_16,尚未配置,,;,;,;,;,;,;
2005_9_17,尚未配置,,;,;,;,;,;,;
2005_9_18,尚未配置,,;,;,;,;,;,;
2005_9_19,尚未配置,,;,;,;,;,;,;
2005_9_20,尚未配置,,;,;,;,;,;,;
2005_9_21,尚未配置,,;,;,;,;,;,;
2005_9_22,尚未配置,,;,;,;,;,;,;
2005_9_23,尚未配置,,;,;,;,;,;,;
2005_9_24,尚未配置,,;,;,;,;,;,;
2005_9_25,尚未配置,,;,;,;,;,;,;
2005_9_26,尚未配置,,;,;,;,;,;,;
2005_9_27,尚未配置,,;,;,;,;,;,;
2005_9_28,尚未配置,,;,;,;,;,;,;
2005_9_29,尚未配置,,;,;,;,;,;,;
2005_9_30,尚未配置,,;,;,;,;,;,;
2005_10_1,尚未配置,,;,;,;,;,;,;
2005_10_2,尚未配置,,;,;,;,;,;,;
2005_10_3,尚未配置,,;,;,;,;,;,;
2005_10_4,尚未配置,,;,;,;,;,;,;
2005_10_5,尚未配置,,;,;,;,;,;,;
2005_10_6,尚未配置,,;,;,;,;,;,;
2005_10_7,尚未配置,,;,;,;,;,;,;
2005_10_8,尚未配置,,;,;,;,;,;,;
2005_10_9,尚未配置,,;,;,;,;,;,;
2005_10_10,尚未配置,,;,;,;,;,;,;
2005_10_11,尚未配置,,;,;,;,;,;,;
2005_10_12,尚未配置,,;,;,;,;,;,;
2005_10_13,尚未配置,,;,;,;,;,;,;
2005_10_14,尚未配置,,;,;,;,;,;,;
2005_10_15,尚未配置,,;,;,;,;,;,;
2005_10_16,尚未配置,,;,;,;,;,;,;
2005_10_17,尚未配置,,;,;,;,;,;,;
2005_10_18,尚未配置,,;,;,;,;,;,;
2005_10_19,尚未配置,,;,;,;,;,;,;
2005_10_20,尚未配置,,;,;,;,;,;,;
2005_10_21,尚未配置,,;,;,;,;,;,;
2005_10_22,尚未配置,,;,;,;,;,;,;
2005_10_23,尚未配置,,;,;,;,;,;,;
2005_10_24,尚未配置,,;,;,;,;,;,;
2005_10_25,尚未配置,,;,;,;,;,;,;
2005_10_26,尚未配置,,;,;,;,;,;,;
2005_10_27,尚未配置,,;,;,;,;,;,;
2005_10_28,尚未配置,,;,;,;,;,;,;
2005_10_29,尚未配置,,;,;,;,;,;,;
2005_10_30,尚未配置,,;,;,;,;,;,;
2005_10_31,尚未配置,,;,;,;,;,;,;
2005_11_1,尚未配置,,;,;,;,;,;,;
2005_11_2,尚未配置,,;,;,;,;,;,;
2005_11_3,尚未配置,,;,;,;,;,;,;
2005_11_4,尚未配置,,;,;,;,;,;,;
2005_11_5,尚未配置,,;,;,;,;,;,;
2005_11_6,尚未配置,,;,;,;,;,;,;
2005_11_7,尚未配置,,;,;,;,;,;,;
2005_11_8,尚未配置,,;,;,;,;,;,;
2005_11_9,尚未配置,,;,;,;,;,;,;
2005_11_10,尚未配置,,;,;,;,;,;,;
2005_11_11,尚未配置,,;,;,;,;,;,;
2005_11_12,尚未配置,,;,;,;,;,;,;
2005_11_13,尚未配置,,;,;,;,;,;,;
2005_11_14,尚未配置,,;,;,;,;,;,;
2005_11_15,尚未配置,,;,;,;,;,;,;
2005_11_16,尚未配置,,;,;,;,;,;,;
2005_11_17,尚未配置,,;,;,;,;,;,;
2005_11_18,尚未配置,,;,;,;,;,;,;
2005_11_19,尚未配置,,;,;,;,;,;,;
2005_11_20,尚未配置,,;,;,;,;,;,;
2005_11_21,尚未配置,,;,;,;,;,;,;
2005_11_22,尚未配置,,;,;,;,;,;,;
2005_11_23,尚未配置,,;,;,;,;,;,;
2005_11_24,尚未配置,,;,;,;,;,;,;
2005_11_25,尚未配置,,;,;,;,;,;,;
2005_11_26,尚未配置,,;,;,;,;,;,;
2005_11_27,尚未配置,,;,;,;,;,;,;
2005_11_28,尚未配置,,;,;,;,;,;,;
2005_11_29,尚未配置,,;,;,;,;,;,;
2005_11_30,尚未配置,,;,;,;,;,;,;
2005_12_1,尚未配置,,;,;,;,;,;,;
2005_12_2,尚未配置,,;,;,;,;,;,;
2005_12_3,尚未配置,,;,;,;,;,;,;
2005_12_4,尚未配置,,;,;,;,;,;,;
2005_12_5,尚未配置,,;,;,;,;,;,;
2005_12_6,尚未配置,,;,;,;,;,;,;
2005_12_7,尚未配置,,;,;,;,;,;,;
2005_12_8,尚未配置,,;,;,;,;,;,;
2005_12_9,尚未配置,,;,;,;,;,;,;
2005_12_10,尚未配置,,;,;,;,;,;,;
2005_12_11,尚未配置,,;,;,;,;,;,;
2005_12_12,尚未配置,,;,;,;,;,;,;
2005_12_13,尚未配置,,;,;,;,;,;,;
2005_12_14,尚未配置,,;,;,;,;,;,;
2005_12_15,尚未配置,,;,;,;,;,;,;
2005_12_16,尚未配置,,;,;,;,;,;,;
2005_12_17,尚未配置,,;,;,;,;,;,;
2005_12_18,尚未配置,,;,;,;,;,;,;
2005_12_19,尚未配置,,;,;,;,;,;,;
2005_12_20,尚未配置,,;,;,;,;,;,;
2005_12_21,尚未配置,,;,;,;,;,;,;
2005_12_22,尚未配置,,;,;,;,;,;,;
2005_12_23,尚未配置,,;,;,;,;,;,;
2005_12_24,尚未配置,,;,;,;,;,;,;
2005_12_25,尚未配置,,;,;,;,;,;,;
2005_12_26,尚未配置,,;,;,;,;,;,;
2005_12_27,尚未配置,,;,;,;,;,;,;
2005_12_28,尚未配置,,;,;,;,;,;,;
2005_12_29,尚未配置,,;,;,;,;,;,;
2005_12_30,尚未配置,,;,;,;,;,;,;
2005_12_31,尚未配置,,;,;,;,;,;,;
2006_1_1,尚未配置,,;,;,;,;,;,;
2006_1_2,尚未配置,,;,;,;,;,;,;
2006_1_3,尚未配置,,;,;,;,;,;,;
2006_1_4,尚未配置,,;,;,;,;,;,;
2006_1_5,尚未配置,,;,;,;,;,;,;
2006_1_6,尚未配置,,;,;,;,;,;,;
2006_1_7,尚未配置,,;,;,;,;,;,;
2006_1_8,尚未配置,,;,;,;,;,;,;
2006_1_9,尚未配置,,;,;,;,;,;,;
2006_1_10,尚未配置,,;,;,;,;,;,;
2006_1_11,尚未配置,,;,;,;,;,;,;
2006_1_12,尚未配置,,;,;,;,;,;,;
2006_1_13,尚未配置,,;,;,;,;,;,;
2006_1_14,尚未配置,,;,;,;,;,;,;
2006_1_15,尚未配置,,;,;,;,;,;,;
2006_1_16,尚未配置,,;,;,;,;,;,;
2006_1_17,尚未配置,,;,;,;,;,;,;
2006_1_18,尚未配置,,;,;,;,;,;,;
2006_1_19,尚未配置,,;,;,;,;,;,;
2006_1_20,尚未配置,,;,;,;,;,;,;
2006_1_21,尚未配置,,;,;,;,;,;,;
2006_1_22,尚未配置,,;,;,;,;,;,;
2006_1_23,尚未配置,,;,;,;,;,;,;
2006_1_24,尚未配置,,;,;,;,;,;,;
2006_1_25,尚未配置,,;,;,;,;,;,;
2006_1_26,尚未配置,,;,;,;,;,;,;
2006_1_27,尚未配置,,;,;,;,;,;,;
2006_1_28,尚未配置,,;,;,;,;,;,;
2006_1_29,尚未配置,,;,;,;,;,;,;
2006_1_30,尚未配置,,;,;,;,;,;,;
2006_1_31,尚未配置,,;,;,;,;,;,;
2006_2_1,尚未配置,,;,;,;,;,;,;
2006_2_2,尚未配置,,;,;,;,;,;,;
2006_2_3,尚未配置,,;,;,;,;,;,;
2006_2_4,尚未配置,,;,;,;,;,;,;
2006_2_5,尚未配置,,;,;,;,;,;,;
2006_2_6,尚未配置,,;,;,;,;,;,;
2006_2_7,尚未配置,,;,;,;,;,;,;
2006_2_8,尚未配置,,;,;,;,;,;,;
2006_2_9,尚未配置,,;,;,;,;,;,;
2006_2_10,尚未配置,,;,;,;,;,;,;
2006_2_11,尚未配置,,;,;,;,;,;,;
2006_2_12,尚未配置,,;,;,;,;,;,;
2006_2_13,尚未配置,,;,;,;,;,;,;
2006_2_14,尚未配置,,;,;,;,;,;,;
2006_2_15,尚未配置,,;,;,;,;,;,;
2006_2_16,尚未配置,,;,;,;,;,;,;
2006_2_17,尚未配置,,;,;,;,;,;,;
2006_2_18,尚未配置,,;,;,;,;,;,;
2006_2_19,尚未配置,,;,;,;,;,;,;
2006_2_20,尚未配置,,;,;,;,;,;,;
2006_2_21,尚未配置,,;,;,;,;,;,;
2006_2_22,尚未配置,,;,;,;,;,;,;
2006_2_23,尚未配置,,;,;,;,;,;,;
2006_2_24,尚未配置,,;,;,;,;,;,;
2006_2_25,尚未配置,,;,;,;,;,;,;
2006_2_26,尚未配置,,;,;,;,;,;,;
2006_2_27,尚未配置,,;,;,;,;,;,;
2006_2_28,尚未配置,,;,;,;,;,;,;
2006_3_1,尚未配置,,;,;,;,;,;,;
2006_3_2,尚未配置,,;,;,;,;,;,;
2006_3_3,尚未配置,,;,;,;,;,;,;
2006_3_4,尚未配置,,;,;,;,;,;,;
2006_3_5,尚未配置,,;,;,;,;,;,;
2006_3_6,尚未配置,,;,;,;,;,;,;
2006_3_7,尚未配置,,;,;,;,;,;,;
2006_3_8,尚未配置,,;,;,;,;,;,;
2006_3_9,尚未配置,,;,;,;,;,;,;
2006_3_10,尚未配置,,;,;,;,;,;,;
2006_3_11,尚未配置,,;,;,;,;,;,;
2006_3_12,尚未配置,,;,;,;,;,;,;
2006_3_13,尚未配置,,;,;,;,;,;,;
2006_3_14,尚未配置,,;,;,;,;,;,;
2006_3_15,尚未配置,,;,;,;,;,;,;
2006_3_16,尚未配置,,;,;,;,;,;,;
2006_3_17,尚未配置,,;,;,;,;,;,;
2006_3_18,尚未配置,,;,;,;,;,;,;
2006_3_19,尚未配置,,;,;,;,;,;,;
2006_3_20,尚未配置,,;,;,;,;,;,;
2006_3_21,尚未配置,,;,;,;,;,;,;
2006_3_22,尚未配置,,;,;,;,;,;,;
2006_3_23,尚未配置,,;,;,;,;,;,;
2006_3_24,尚未配置,,;,;,;,;,;,;
2006_3_25,尚未配置,,;,;,;,;,;,;
2006_3_26,尚未配置,,;,;,;,;,;,;
2006_3_27,尚未配置,,;,;,;,;,;,;
2006_3_28,尚未配置,,;,;,;,;,;,;
2006_3_29,尚未配置,,;,;,;,;,;,;
2006_3_30,尚未配置,,;,;,;,;,;,;
2006_3_31,尚未配置,,;,;,;,;,;,;
2006_4_1,尚未配置,,;,;,;,;,;,;
2006_4_2,尚未配置,,;,;,;,;,;,;
2006_4_3,尚未配置,,;,;,;,;,;,;
2006_4_4,尚未配置,,;,;,;,;,;,;
2006_4_5,尚未配置,,;,;,;,;,;,;
2006_4_6,尚未配置,,;,;,;,;,;,;
2006_4_7,尚未配置,,;,;,;,;,;,;
2006_4_8,尚未配置,,;,;,;,;,;,;
2006_4_9,尚未配置,,;,;,;,;,;,;
2006_4_10,尚未配置,,;,;,;,;,;,;
2006_4_11,尚未配置,,;,;,;,;,;,;
2006_4_12,尚未配置,,;,;,;,;,;,;
2006_4_13,尚未配置,,;,;,;,;,;,;
2006_4_14,尚未配置,,;,;,;,;,;,;
2006_4_15,尚未配置,,;,;,;,;,;,;
2006_4_16,尚未配置,,;,;,;,;,;,;
2006_4_17,尚未配置,,;,;,;,;,;,;
2006_4_18,尚未配置,,;,;,;,;,;,;
2006_4_19,尚未配置,,;,;,;,;,;,;
2006_4_20,尚未配置,,;,;,;,;,;,;
2006_4_21,尚未配置,,;,;,;,;,;,;
2006_4_22,尚未配置,,;,;,;,;,;,;
2006_4_23,尚未配置,,;,;,;,;,;,;
2006_4_24,尚未配置,,;,;,;,;,;,;
2006_4_25,尚未配置,,;,;,;,;,;,;
2006_4_26,尚未配置,,;,;,;,;,;,;
2006_4_27,尚未配置,,;,;,;,;,;,;
2006_4_28,尚未配置,,;,;,;,;,;,;
2006_4_29,尚未配置,,;,;,;,;,;,;
2006_4_30,尚未配置,,;,;,;,;,;,;
2006_5_1,尚未配置,,;,;,;,;,;,;
2006_5_2,尚未配置,,;,;,;,;,;,;
2006_5_3,尚未配置,,;,;,;,;,;,;
2006_5_4,尚未配置,,;,;,;,;,;,;
2006_5_5,尚未配置,,;,;,;,;,;,;
2006_5_6,尚未配置,,;,;,;,;,;,;
2006_5_7,尚未配置,,;,;,;,;,;,;
2006_5_8,尚未配置,,;,;,;,;,;,;
2006_5_9,尚未配置,,;,;,;,;,;,;
2006_5_10,尚未配置,,;,;,;,;,;,;
2006_5_11,尚未配置,,;,;,;,;,;,;
2006_5_12,尚未配置,,;,;,;,;,;,;
2006_5_13,尚未配置,,;,;,;,;,;,;
2006_5_14,尚未配置,,;,;,;,;,;,;
2006_5_15,尚未配置,,;,;,;,;,;,;
2006_5_16,尚未配置,,;,;,;,;,;,;
2006_5_17,尚未配置,,;,;,;,;,;,;
2006_5_18,尚未配置,,;,;,;,;,;,;
2006_5_19,尚未配置,,;,;,;,;,;,;
2006_5_20,尚未配置,,;,;,;,;,;,;
2006_5_21,尚未配置,,;,;,;,;,;,;
2006_5_22,尚未配置,,;,;,;,;,;,;
2006_5_23,尚未配置,,;,;,;,;,;,;
2006_5_24,尚未配置,,;,;,;,;,;,;
2006_5_25,尚未配置,,;,;,;,;,;,;
2006_5_26,尚未配置,,;,;,;,;,;,;
2006_5_27,尚未配置,,;,;,;,;,;,;
2006_5_28,尚未配置,,;,;,;,;,;,;
2006_5_29,尚未配置,,;,;,;,;,;,;
